日付,時間 ,約定値,出来高
2025/12/05,11:27:40,265,"1,000"
2025/12/05,11:27:40,265,400
2025/12/05,11:27:40,265,"1,800"
2025/12/05,11:27:40,266,"2,100"
2025/12/05,11:27:40,266,100
2025/12/05,11:27:40,266,"2,500"
2025/12/05,11:27:40,267,"2,500"
2025/12/05,11:27:40,267,100
2025/12/05,11:27:40,268,"3,800"
2025/12/05,11:27:40,270,400
2025/12/05,11:27:40,268,"2,800"
2025/12/05,11:27:40,269,300
2025/12/05,11:27:40,269,200
2025/12/05,11:27:40,270,200
2025/12/05,11:27:40,269,"1,100"
2025/12/05,11:27:40,270,"8,800"
2025/12/05,11:27:40,271,100
2025/12/05,11:27:40,271,100
2025/12/05,11:27:40,271,300
2025/12/05,11:27:40,271,200
2025/12/05,11:27:39,272,"1,100"
2025/12/05,11:27:39,271,"3,400"
2025/12/05,11:27:39,272,"11,300"
2025/12/05,11:27:39,273,"13,300"
2025/12/05,11:27:39,274,"11,900"
2025/12/05,11:27:39,275,"15,100"
2025/12/05,11:27:37,275,"4,600"
2025/12/05,11:27:34,276,"5,100"
2025/12/05,11:27:33,278,100
2025/12/05,11:27:28,276,400
2025/12/05,11:27:28,277,100
2025/12/05,11:27:23,278,100
2025/12/05,11:27:22,277,100
2025/12/05,11:27:20,277,400
2025/12/05,11:27:16,278,100
2025/12/05,11:27:12,278,100
2025/12/05,11:27:11,278,"2,100"
2025/12/05,11:27:11,279,800
2025/12/05,11:27:03,279,100
2025/12/05,11:27:03,278,200
2025/12/05,11:27:03,278,600
2025/12/05,11:26:48,278,100
2025/12/05,11:26:48,277,100
2025/12/05,11:26:45,276,"1,100"
2025/12/05,11:26:45,277,900
2025/12/05,11:26:31,279,"3,000"
2025/12/05,11:26:31,278,600
2025/12/05,11:25:52,279,100
2025/12/05,11:25:52,278,100
2025/12/05,11:25:48,278,100
2025/12/05,11:25:48,277,200
2025/12/05,11:25:43,276,500
2025/12/05,11:25:35,277,100
2025/12/05,11:25:32,277,100
2025/12/05,11:25:25,277,"6,900"
2025/12/05,11:25:25,277,300
2025/12/05,11:25:24,277,"1,500"
2025/12/05,11:25:16,278,300
2025/12/05,11:25:16,278,700
2025/12/05,11:25:13,277,100
2025/12/05,11:25:12,278,"3,200"
2025/12/05,11:25:08,277,100
2025/12/05,11:25:02,276,100
2025/12/05,11:24:50,277,400
2025/12/05,11:24:50,277,"2,000"
2025/12/05,11:24:43,277,"1,800"
2025/12/05,11:24:42,277,200
2025/12/05,11:24:35,276,"1,000"
2025/12/05,11:24:32,277,800
2025/12/05,11:24:27,278,100
2025/12/05,11:24:23,278,100
2025/12/05,11:24:23,278,900
2025/12/05,11:24:14,278,100
2025/12/05,11:24:10,277,100
2025/12/05,11:24:07,277,500
2025/12/05,11:24:06,278,100
2025/12/05,11:24:02,278,100
2025/12/05,11:23:58,277,100
2025/12/05,11:23:48,277,100
2025/12/05,11:23:43,277,400
2025/12/05,11:23:43,277,100
2025/12/05,11:23:31,277,200
2025/12/05,11:23:26,275,200
2025/12/05,11:23:26,276,800
2025/12/05,11:23:17,277,100
2025/12/05,11:23:16,279,"2,100"
2025/12/05,11:23:16,278,"1,300"
2025/12/05,11:23:16,277,"2,000"
2025/12/05,11:23:15,277,100
2025/12/05,11:23:09,276,"1,000"
2025/12/05,11:23:08,276,200
2025/12/05,11:23:08,276,700
2025/12/05,11:23:05,276,100
2025/12/05,11:22:51,276,400
2025/12/05,11:22:51,276,100
2025/12/05,11:22:51,276,400
2025/12/05,11:22:48,276,400
2025/12/05,11:22:45,276,100
2025/12/05,11:22:41,275,500
2025/12/05,11:22:41,276,700
2025/12/05,11:22:38,276,100
2025/12/05,11:22:38,276,900
2025/12/05,11:22:36,276,100
2025/12/05,11:22:36,276,"1,300"
2025/12/05,11:22:25,275,300
2025/12/05,11:22:25,276,100
2025/12/05,11:22:21,277,100
2025/12/05,11:22:16,277,800
2025/12/05,11:22:16,275,300
2025/12/05,11:22:16,276,100
2025/12/05,11:22:11,276,300
2025/12/05,11:22:03,277,100
2025/12/05,11:22:00,275,"1,700"
2025/12/05,11:22:00,276,300
2025/12/05,11:22:00,277,"2,300"
2025/12/05,11:21:54,277,600
2025/12/05,11:21:46,277,100
2025/12/05,11:21:41,277,200
2025/12/05,11:21:41,277,500
2025/12/05,11:21:40,277,300
2025/12/05,11:21:40,276,200
2025/12/05,11:21:39,274,100
2025/12/05,11:21:39,274,200
2025/12/05,11:21:39,275,100
2025/12/05,11:21:39,275,100
2025/12/05,11:21:39,275,100
2025/12/05,11:21:39,274,400
2025/12/05,11:21:39,275,"1,700"
2025/12/05,11:21:39,276,"2,900"
2025/12/05,11:21:39,277,700
2025/12/05,11:21:39,277,"1,100"
2025/12/05,11:21:28,277,900
2025/12/05,11:21:15,278,"1,200"
2025/12/05,11:21:13,278,700
2025/12/05,11:21:11,278,100
2025/12/05,11:21:10,278,100
2025/12/05,11:21:08,279,100
2025/12/05,11:21:05,278,600
2025/12/05,11:20:56,279,"1,600"
2025/12/05,11:20:54,278,400
2025/12/05,11:20:48,277,"2,200"
2025/12/05,11:20:47,278,100
2025/12/05,11:20:41,278,100
2025/12/05,11:20:32,278,100
2025/12/05,11:20:25,278,100
2025/12/05,11:20:19,278,100
2025/12/05,11:20:19,278,200
2025/12/05,11:19:58,277,800
2025/12/05,11:19:40,277,200
2025/12/05,11:19:36,277,800
2025/12/05,11:19:36,277,200
2025/12/05,11:19:36,275,200
2025/12/05,11:19:36,275,"1,600"
2025/12/05,11:19:36,275,200
2025/12/05,11:19:36,275,"2,900"
2025/12/05,11:19:36,276,"3,200"
2025/12/05,11:19:36,277,"1,400"
2025/12/05,11:19:35,280,100
2025/12/05,11:19:35,279,200
2025/12/05,11:19:35,279,"1,100"
2025/12/05,11:19:33,277,"1,200"
2025/12/05,11:19:33,278,600
2025/12/05,11:19:27,278,"1,600"
2025/12/05,11:19:27,278,100
2025/12/05,11:19:19,278,400
2025/12/05,11:19:19,278,100
2025/12/05,11:19:07,277,400
2025/12/05,11:19:04,276,"1,000"
2025/12/05,11:19:03,276,400
2025/12/05,11:19:02,276,400
2025/12/05,11:18:59,276,100
2025/12/05,11:18:57,276,200
2025/12/05,11:18:57,277,"2,200"
2025/12/05,11:18:48,278,100
2025/12/05,11:18:48,278,400
2025/12/05,11:18:46,279,"3,000"
2025/12/05,11:18:42,279,200
2025/12/05,11:18:42,279,400
2025/12/05,11:18:38,279,100
2025/12/05,11:18:32,279,500
2025/12/05,11:18:30,280,200
2025/12/05,11:18:30,280,100
2025/12/05,11:18:26,279,100
2025/12/05,11:18:18,279,300
2025/12/05,11:18:12,279,100
2025/12/05,11:18:10,279,200
2025/12/05,11:18:03,280,300
2025/12/05,11:18:03,281,300
2025/12/05,11:18:03,280,100
2025/12/05,11:17:54,281,800
2025/12/05,11:17:54,281,300
2025/12/05,11:17:54,280,200
2025/12/05,11:17:53,281,200
2025/12/05,11:17:53,280,200
2025/12/05,11:17:53,280,300
2025/12/05,11:17:53,278,"4,900"
2025/12/05,11:17:53,279,"1,400"
2025/12/05,11:17:52,281,700
2025/12/05,11:17:52,280,300
2025/12/05,11:17:51,281,900
2025/12/05,11:17:51,280,200
2025/12/05,11:17:42,279,100
2025/12/05,11:17:41,280,800
2025/12/05,11:17:40,281,"1,300"
2025/12/05,11:17:40,280,"1,500"
2025/12/05,11:17:40,279,"5,200"
2025/12/05,11:17:39,278,"1,600"
2025/12/05,11:17:39,278,100
2025/12/05,11:17:33,278,300
2025/12/05,11:17:33,278,500
2025/12/05,11:17:33,277,100
2025/12/05,11:17:28,277,100
2025/12/05,11:17:26,277,"1,600"
2025/12/05,11:17:24,277,200
2025/12/05,11:17:24,278,300
2025/12/05,11:17:22,279,"8,400"
2025/12/05,11:17:22,279,"1,000"
2025/12/05,11:17:15,280,100
2025/12/05,11:17:15,280,600
2025/12/05,11:17:10,280,100
2025/12/05,11:17:09,280,100
2025/12/05,11:17:08,279,100
2025/12/05,11:17:08,280,200
2025/12/05,11:17:08,280,300
2025/12/05,11:17:08,280,300
2025/12/05,11:17:07,280,400
2025/12/05,11:17:06,282,200
2025/12/05,11:17:06,281,200
2025/12/05,11:17:06,282,"4,000"
2025/12/05,11:17:06,281,"3,700"
2025/12/05,11:17:06,280,"2,100"
2025/12/05,11:17:06,279,200
2025/12/05,11:17:05,278,200
2025/12/05,11:17:05,279,600
2025/12/05,11:17:05,279,700
2025/12/05,11:17:05,279,300
2025/12/05,11:17:01,279,100
2025/12/05,11:17:00,278,300
2025/12/05,11:17:00,278,"1,200"
2025/12/05,11:16:59,278,100
2025/12/05,11:16:58,277,200
2025/12/05,11:16:57,278,200
2025/12/05,11:16:57,281,200
2025/12/05,11:16:57,281,"1,600"
2025/12/05,11:16:57,280,"1,300"
2025/12/05,11:16:57,279,500
2025/12/05,11:16:57,278,"4,300"
2025/12/05,11:16:57,277,"1,700"
2025/12/05,11:16:57,276,400
2025/12/05,11:16:56,276,100
2025/12/05,11:16:55,276,700
2025/12/05,11:16:55,275,200
2025/12/05,11:16:55,276,400
2025/12/05,11:16:53,275,"1,200"
2025/12/05,11:16:53,275,"2,900"
2025/12/05,11:16:53,276,900
2025/12/05,11:16:52,276,100
2025/12/05,11:16:52,276,100
2025/12/05,11:16:51,276,300
2025/12/05,11:16:49,276,400
2025/12/05,11:16:49,276,600
2025/12/05,11:16:48,275,900
2025/12/05,11:16:48,275,"1,300"
2025/12/05,11:16:48,276,500
2025/12/05,11:16:48,277,500
2025/12/05,11:16:47,276,200
2025/12/05,11:16:46,275,100
2025/12/05,11:16:46,276,200
2025/12/05,11:16:46,276,700
2025/12/05,11:16:46,276,"1,500"
2025/12/05,11:16:45,277,400
2025/12/05,11:16:45,276,100
2025/12/05,11:16:45,276,100
2025/12/05,11:16:44,275,300
2025/12/05,11:16:43,276,"1,900"
2025/12/05,11:16:43,276,500
2025/12/05,11:16:43,276,100
2025/12/05,11:16:42,276,500
2025/12/05,11:16:41,276,"2,000"
2025/12/05,11:16:41,275,100
2025/12/05,11:16:40,275,600
2025/12/05,11:16:40,275,200
2025/12/05,11:16:39,275,300
2025/12/05,11:16:39,275,200
2025/12/05,11:16:38,275,300
2025/12/05,11:16:38,272,"3,800"
2025/12/05,11:16:38,273,"1,200"
2025/12/05,11:16:37,276,"1,100"
2025/12/05,11:16:37,275,100
2025/12/05,11:16:37,275,"7,100"
2025/12/05,11:16:37,274,100
2025/12/05,11:16:37,274,900
2025/12/05,11:16:37,273,200
2025/12/05,11:16:31,273,300
2025/12/05,11:16:31,273,200
2025/12/05,11:16:31,273,400
2025/12/05,11:16:31,274,300
2025/12/05,11:16:31,273,"5,500"
2025/12/05,11:16:30,273,100
2025/12/05,11:16:29,271,"1,000"
2025/12/05,11:16:29,272,200
2025/12/05,11:16:29,272,100
2025/12/05,11:16:29,272,800
2025/12/05,11:16:28,272,100
2025/12/05,11:16:27,273,200
2025/12/05,11:16:27,274,"1,700"
2025/12/05,11:16:27,274,200
2025/12/05,11:16:27,273,300
2025/12/05,11:16:27,272,100
2025/12/05,11:16:27,272,300
2025/12/05,11:16:27,273,600
2025/12/05,11:16:27,273,500
2025/12/05,11:16:25,273,100
2025/12/05,11:16:24,272,100
2025/12/05,11:16:24,272,100
2025/12/05,11:16:24,274,200
2025/12/05,11:16:24,273,"1,000"
2025/12/05,11:16:24,273,100
2025/12/05,11:16:23,273,400
2025/12/05,11:16:22,272,200
2025/12/05,11:16:22,272,300
2025/12/05,11:16:22,272,600
2025/12/05,11:16:22,274,800
2025/12/05,11:16:22,273,500
2025/12/05,11:16:21,274,200
2025/12/05,11:16:21,272,100
2025/12/05,11:16:21,272,200
2025/12/05,11:16:21,273,100
2025/12/05,11:16:21,274,700
2025/12/05,11:16:21,274,300
2025/12/05,11:16:21,274,800
2025/12/05,11:16:21,274,900
2025/12/05,11:16:21,273,100
2025/12/05,11:16:21,273,100
2025/12/05,11:16:21,270,200
2025/12/05,11:16:21,270,"1,000"
2025/12/05,11:16:21,271,"1,800"
2025/12/05,11:16:21,272,500
2025/12/05,11:16:21,272,"4,500"
2025/12/05,11:16:21,273,"1,700"
2025/12/05,11:16:20,275,"2,100"
2025/12/05,11:16:20,273,100
2025/12/05,11:16:20,273,300
2025/12/05,11:16:19,272,300
2025/12/05,11:16:19,272,500
2025/12/05,11:16:19,272,"1,100"
2025/12/05,11:16:19,274,300
2025/12/05,11:16:19,273,"1,100"
2025/12/05,11:16:19,274,300
2025/12/05,11:16:18,271,100
2025/12/05,11:16:18,271,200
2025/12/05,11:16:18,270,"2,000"
2025/12/05,11:16:18,273,300
2025/12/05,11:16:18,270,100
2025/12/05,11:16:18,270,100
2025/12/05,11:16:18,270,"1,000"
2025/12/05,11:16:18,275,100
2025/12/05,11:16:18,270,100
2025/12/05,11:16:18,270,"1,500"
2025/12/05,11:16:18,270,"3,200"
2025/12/05,11:16:18,270,"2,600"
2025/12/05,11:16:18,271,100
2025/12/05,11:16:18,272,300
2025/12/05,11:16:17,270,"4,500"
2025/12/05,11:16:17,270,900
2025/12/05,11:16:17,270,200
2025/12/05,11:16:17,270,"1,800"
2025/12/05,11:16:17,271,100
2025/12/05,11:16:17,271,100
2025/12/05,11:16:17,272,100
2025/12/05,11:16:17,272,100
2025/12/05,11:16:17,270,"3,600"
2025/12/05,11:16:17,271,"8,700"
2025/12/05,11:16:17,272,"9,800"
2025/12/05,11:16:17,273,"4,500"
2025/12/05,11:16:17,274,"16,400"
2025/12/05,11:16:17,275,"8,800"
2025/12/05,11:16:17,276,"4,800"
2025/12/05,11:16:17,277,"2,800"
2025/12/05,11:16:17,277,500
2025/12/05,11:16:17,277,"1,300"
2025/12/05,11:16:17,277,100
2025/12/05,11:16:17,277,100
2025/12/05,11:16:17,278,"9,300"
2025/12/05,11:16:17,278,900
2025/12/05,11:16:17,279,"4,700"
2025/12/05,11:16:17,279,500
2025/12/05,11:16:17,280,"7,600"
2025/12/05,11:16:16,280,100
2025/12/05,11:16:16,280,100
2025/12/05,11:16:15,280,100
2025/12/05,11:16:15,281,100
2025/12/05,11:16:15,280,100
2025/12/05,11:16:15,280,100
2025/12/05,11:16:15,280,"1,000"
2025/12/05,11:16:15,280,100
2025/12/05,11:16:15,280,200
2025/12/05,11:16:15,280,"1,200"
2025/12/05,11:16:15,280,300
2025/12/05,11:16:13,281,"1,600"
2025/12/05,11:16:13,281,"3,500"
2025/12/05,11:16:13,282,200
2025/12/05,11:16:13,281,100
2025/12/05,11:16:11,281,"12,100"
2025/12/05,11:16:11,282,"2,900"
2025/12/05,11:16:10,282,200
2025/12/05,11:16:09,282,100
2025/12/05,11:16:08,283,"2,100"
2025/12/05,11:16:08,283,"1,600"
2025/12/05,11:16:08,284,300
2025/12/05,11:16:08,284,700
2025/12/05,11:16:07,284,400
2025/12/05,11:16:07,285,300
2025/12/05,11:16:05,285,800
2025/12/05,11:16:04,285,100
2025/12/05,11:16:00,285,100
2025/12/05,11:15:57,285,"2,200"
2025/12/05,11:15:57,286,100
2025/12/05,11:15:52,286,300
2025/12/05,11:15:50,287,400
2025/12/05,11:15:50,286,500
2025/12/05,11:15:49,285,600
2025/12/05,11:15:47,285,"1,000"
2025/12/05,11:15:47,286,100
2025/12/05,11:15:45,287,100
2025/12/05,11:15:42,287,600
2025/12/05,11:15:42,286,300
2025/12/05,11:15:41,286,100
2025/12/05,11:15:39,286,"1,000"
2025/12/05,11:15:38,286,200
2025/12/05,11:15:34,286,100
2025/12/05,11:15:33,286,100
2025/12/05,11:15:29,286,100
2025/12/05,11:15:28,286,700
2025/12/05,11:15:28,285,100
2025/12/05,11:15:24,284,100
2025/12/05,11:15:24,285,"1,100"
2025/12/05,11:15:24,285,500
2025/12/05,11:15:21,283,800
2025/12/05,11:15:21,283,"2,000"
2025/12/05,11:15:19,283,500
2025/12/05,11:15:18,284,500
2025/12/05,11:15:18,284,200
2025/12/05,11:15:17,284,100
2025/12/05,11:15:16,285,400
2025/12/05,11:15:14,284,400
2025/12/05,11:15:14,284,900
2025/12/05,11:15:13,283,800
2025/12/05,11:15:13,284,200
2025/12/05,11:15:10,284,"1,600"
2025/12/05,11:15:09,285,"1,100"
2025/12/05,11:15:09,284,700
2025/12/05,11:15:09,284,"2,800"
2025/12/05,11:15:09,285,100
2025/12/05,11:15:08,285,300
2025/12/05,11:15:08,285,"1,500"
2025/12/05,11:15:08,286,800
2025/12/05,11:15:05,285,100
2025/12/05,11:15:05,285,100
2025/12/05,11:15:03,285,100
2025/12/05,11:15:03,285,100
2025/12/05,11:15:03,285,100
2025/12/05,11:15:03,285,100
2025/12/05,11:15:02,285,100
2025/12/05,11:15:02,285,300
2025/12/05,11:15:02,285,600
2025/12/05,11:15:02,285,100
2025/12/05,11:15:02,285,800
2025/12/05,11:15:01,286,300
2025/12/05,11:15:01,286,"2,000"
2025/12/05,11:14:57,284,100
2025/12/05,11:14:54,285,500
2025/12/05,11:14:54,285,500
2025/12/05,11:14:54,286,100
2025/12/05,11:14:53,285,300
2025/12/05,11:14:53,285,200
2025/12/05,11:14:52,286,100
2025/12/05,11:14:52,286,100
2025/12/05,11:14:51,286,900
2025/12/05,11:14:50,285,600
2025/12/05,11:14:50,285,200
2025/12/05,11:14:50,284,100
2025/12/05,11:14:49,284,500
2025/12/05,11:14:49,285,500
2025/12/05,11:14:49,284,100
2025/12/05,11:14:49,283,300
2025/12/05,11:14:48,285,500
2025/12/05,11:14:48,284,400
2025/12/05,11:14:48,283,100
2025/12/05,11:14:48,283,900
2025/12/05,11:14:47,281,800
2025/12/05,11:14:47,281,200
2025/12/05,11:14:47,282,"1,200"
2025/12/05,11:14:47,283,"2,600"
2025/12/05,11:14:47,285,900
2025/12/05,11:14:46,284,900
2025/12/05,11:14:45,285,100
2025/12/05,11:14:42,285,100
2025/12/05,11:14:40,284,"1,100"
2025/12/05,11:14:39,285,100
2025/12/05,11:14:39,282,"3,100"
2025/12/05,11:14:39,283,"3,100"
2025/12/05,11:14:39,284,"2,000"
2025/12/05,11:14:39,285,"1,500"
2025/12/05,11:14:37,286,900
2025/12/05,11:14:37,286,100
2025/12/05,11:14:36,285,200
2025/12/05,11:14:36,286,"1,000"
2025/12/05,11:14:34,285,300
2025/12/05,11:14:31,283,"1,000"
2025/12/05,11:14:31,284,"1,100"
2025/12/05,11:14:31,284,200
2025/12/05,11:14:31,284,600
2025/12/05,11:14:31,285,"2,500"
2025/12/05,11:14:31,284,100
2025/12/05,11:14:30,284,200
2025/12/05,11:14:30,284,300
2025/12/05,11:14:30,284,700
2025/12/05,11:14:29,284,500
2025/12/05,11:14:28,284,100
2025/12/05,11:14:28,284,100
2025/12/05,11:14:28,285,100
2025/12/05,11:14:28,285,100
2025/12/05,11:14:26,284,500
2025/12/05,11:14:25,284,500
2025/12/05,11:14:25,283,800
2025/12/05,11:14:25,283,200
2025/12/05,11:14:23,282,"1,100"
2025/12/05,11:14:23,282,700
2025/12/05,11:14:23,282,100
2025/12/05,11:14:23,282,100
2025/12/05,11:14:23,281,900
2025/12/05,11:14:23,281,600
2025/12/05,11:14:23,281,"2,000"
2025/12/05,11:14:22,281,100
2025/12/05,11:14:22,281,"3,000"
2025/12/05,11:14:22,282,"5,100"
2025/12/05,11:14:22,283,"6,400"
2025/12/05,11:14:22,283,300
2025/12/05,11:14:22,284,200
2025/12/05,11:14:22,284,400
2025/12/05,11:14:22,284,"1,200"
2025/12/05,11:14:22,285,"3,500"
2025/12/05,11:14:21,286,"3,700"
2025/12/05,11:14:21,286,200
2025/12/05,11:14:21,287,300
2025/12/05,11:14:21,288,"2,000"
2025/12/05,11:14:21,288,"19,400"
2025/12/05,11:13:21,289,300
2025/12/05,11:13:21,291,"1,800"
2025/12/05,11:13:21,290,"3,200"
2025/12/05,11:13:20,290,100
2025/12/05,11:13:20,289,"18,800"
2025/12/05,11:13:13,289,"1,800"
2025/12/05,11:13:12,291,"1,000"
2025/12/05,11:13:12,291,100
2025/12/05,11:13:12,289,300
2025/12/05,11:13:11,294,600
2025/12/05,11:13:11,293,200
2025/12/05,11:13:11,292,100
2025/12/05,11:13:11,289,"1,300"
2025/12/05,11:13:11,289,800
2025/12/05,11:13:11,290,"1,000"
2025/12/05,11:13:11,293,100
2025/12/05,11:13:11,292,100
2025/12/05,11:13:11,290,"1,000"
2025/12/05,11:13:11,292,400
2025/12/05,11:13:10,290,600
2025/12/05,11:13:10,291,"3,100"
2025/12/05,11:13:10,291,"2,000"
2025/12/05,11:13:10,291,"2,900"
2025/12/05,11:13:10,292,"1,300"
2025/12/05,11:13:10,293,700
2025/12/05,11:13:09,293,500
2025/12/05,11:13:09,292,300
2025/12/05,11:13:09,293,700
2025/12/05,11:13:08,295,200
2025/12/05,11:13:08,294,100
2025/12/05,11:13:08,294,100
2025/12/05,11:13:08,290,900
2025/12/05,11:13:08,294,100
2025/12/05,11:13:08,296,100
2025/12/05,11:13:08,295,600
2025/12/05,11:13:08,294,100
2025/12/05,11:13:08,293,100
2025/12/05,11:13:08,294,100
2025/12/05,11:13:08,289,100
2025/12/05,11:13:07,292,400
2025/12/05,11:13:07,292,600
2025/12/05,11:13:07,289,"2,000"
2025/12/05,11:13:07,289,"1,600"
2025/12/05,11:13:07,290,"3,600"
2025/12/05,11:13:07,291,"2,300"
2025/12/05,11:13:07,292,300
2025/12/05,11:13:07,293,400
2025/12/05,11:13:07,293,100
2025/12/05,11:13:07,291,"2,000"
2025/12/05,11:13:07,292,"1,600"
2025/12/05,11:13:07,293,500
2025/12/05,11:13:07,293,100
2025/12/05,11:13:07,294,400
2025/12/05,11:13:06,293,"1,200"
2025/12/05,11:13:06,293,"1,000"
2025/12/05,11:13:06,293,800
2025/12/05,11:13:06,294,100
2025/12/05,11:13:05,294,100
2025/12/05,11:13:05,294,200
2025/12/05,11:13:05,294,100
2025/12/05,11:13:05,293,500
2025/12/05,11:13:05,294,200
2025/12/05,11:13:05,294,300
2025/12/05,11:13:05,293,300
2025/12/05,11:13:05,293,300
2025/12/05,11:13:05,293,600
2025/12/05,11:13:05,293,600
2025/12/05,11:13:05,293,600
2025/12/05,11:13:04,293,600
2025/12/05,11:13:04,293,500
2025/12/05,11:13:04,293,"1,500"
2025/12/05,11:13:04,295,100
2025/12/05,11:13:04,294,"1,000"
2025/12/05,11:13:03,293,"2,000"
2025/12/05,11:13:03,294,"1,000"
2025/12/05,11:13:03,294,100
2025/12/05,11:13:02,295,500
2025/12/05,11:13:02,295,200
2025/12/05,11:13:02,294,300
2025/12/05,11:13:02,295,500
2025/12/05,11:13:02,296,100
2025/12/05,11:13:02,294,200
2025/12/05,11:13:02,295,100
2025/12/05,11:13:02,299,600
2025/12/05,11:13:02,298,700
2025/12/05,11:13:02,297,200
2025/12/05,11:13:01,294,200
2025/12/05,11:13:01,295,"2,000"
2025/12/05,11:13:01,296,"2,500"
2025/12/05,11:13:01,297,200
2025/12/05,11:13:01,298,100
2025/12/05,11:13:00,298,500
2025/12/05,11:13:00,298,300
2025/12/05,11:13:00,298,100
2025/12/05,11:13:00,297,"1,800"
2025/12/05,11:13:00,298,100
2025/12/05,11:13:00,297,100
2025/12/05,11:13:00,298,100
2025/12/05,11:12:59,299,100
2025/12/05,11:12:59,298,100
2025/12/05,11:12:59,300,400
2025/12/05,11:12:59,299,500
2025/12/05,11:12:59,297,"1,100"
2025/12/05,11:12:59,298,"3,300"
2025/12/05,11:12:58,300,100
2025/12/05,11:12:58,299,"1,100"
2025/12/05,11:12:58,300,100
2025/12/05,11:12:57,301,300
2025/12/05,11:12:57,303,200
2025/12/05,11:12:57,302,300
2025/12/05,11:12:57,300,100
2025/12/05,11:12:57,300,300
2025/12/05,11:12:57,301,200
2025/12/05,11:12:56,304,500
2025/12/05,11:12:56,304,200
2025/12/05,11:12:56,304,"2,800"
2025/12/05,11:12:56,303,200
2025/12/05,11:12:56,303,100
2025/12/05,11:12:56,302,200
2025/12/05,11:12:56,301,200
2025/12/05,11:12:56,301,100
2025/12/05,11:12:56,300,"6,500"
2025/12/05,11:12:56,301,100
2025/12/05,11:12:56,301,"2,100"
2025/12/05,11:12:56,302,"3,400"
2025/12/05,11:12:56,303,"1,800"
2025/12/05,11:12:56,304,"4,100"
2025/12/05,11:12:56,304,"12,500"
2025/12/05,11:12:56,305,"6,500"
2025/12/05,11:12:56,306,"3,000"
2025/12/05,11:12:56,307,"4,500"
2025/12/05,11:12:56,308,"11,600"
2025/12/05,11:12:56,309,"4,000"
2025/12/05,11:12:56,310,100
2025/12/05,11:12:56,310,100
2025/12/05,11:12:56,310,100
2025/12/05,11:12:55,310,"1,800"
2025/12/05,11:12:55,309,200
2025/12/05,11:12:55,309,100
2025/12/05,11:12:54,309,200
2025/12/05,11:12:54,309,"1,200"
2025/12/05,11:12:54,309,200
2025/12/05,11:12:53,309,100
2025/12/05,11:12:52,309,100
2025/12/05,11:12:52,309,100
2025/12/05,11:12:52,309,200
2025/12/05,11:12:52,309,900
2025/12/05,11:12:52,308,100
2025/12/05,11:12:51,307,100
2025/12/05,11:12:51,309,"1,600"
2025/12/05,11:12:51,308,300
2025/12/05,11:12:51,306,200
2025/12/05,11:12:51,307,100
2025/12/05,11:12:51,307,100
2025/12/05,11:12:50,309,"4,100"
2025/12/05,11:12:50,308,"6,300"
2025/12/05,11:12:50,307,"4,900"
2025/12/05,11:12:50,306,"4,700"
2025/12/05,11:12:50,306,100
2025/12/05,11:12:49,306,100
2025/12/05,11:12:48,305,100
2025/12/05,11:12:46,304,100
2025/12/05,11:12:46,305,200
2025/12/05,11:12:46,305,500
2025/12/05,11:12:46,305,"1,500"
2025/12/05,11:12:44,305,800
2025/12/05,11:12:44,304,900
2025/12/05,11:12:44,304,"1,100"
2025/12/05,11:12:42,304,200
2025/12/05,11:12:42,304,100
2025/12/05,11:12:42,304,600
2025/12/05,11:12:39,304,300
2025/12/05,11:12:38,303,500
2025/12/05,11:12:38,302,500
2025/12/05,11:12:36,302,400
2025/12/05,11:12:36,302,200
2025/12/05,11:12:35,303,100
2025/12/05,11:12:34,303,300
2025/12/05,11:12:34,303,"1,500"
2025/12/05,11:12:33,304,100
2025/12/05,11:12:32,305,700
2025/12/05,11:12:32,303,100
2025/12/05,11:12:31,304,100
2025/12/05,11:12:30,303,200
2025/12/05,11:12:30,304,"1,200"
2025/12/05,11:12:30,305,200
2025/12/05,11:12:30,306,300
2025/12/05,11:12:30,306,100
2025/12/05,11:12:27,305,700
2025/12/05,11:12:26,306,500
2025/12/05,11:12:26,305,300
2025/12/05,11:12:24,305,500
2025/12/05,11:12:22,307,200
2025/12/05,11:12:22,306,200
2025/12/05,11:12:22,306,300
2025/12/05,11:12:22,306,900
2025/12/05,11:12:22,305,100
2025/12/05,11:12:21,305,"1,400"
2025/12/05,11:12:21,304,600
2025/12/05,11:12:20,304,400
2025/12/05,11:12:19,305,"5,300"
2025/12/05,11:12:19,305,600
2025/12/05,11:12:19,306,100
2025/12/05,11:12:18,306,300
2025/12/05,11:12:18,306,"1,500"
2025/12/05,11:12:15,305,200
2025/12/05,11:12:15,305,200
2025/12/05,11:12:15,306,100
2025/12/05,11:12:15,306,100
2025/12/05,11:12:14,306,100
2025/12/05,11:12:13,306,100
2025/12/05,11:12:13,307,100
2025/12/05,11:12:12,307,900
2025/12/05,11:12:12,306,100
2025/12/05,11:12:12,306,100
2025/12/05,11:12:11,306,100
2025/12/05,11:12:11,306,100
2025/12/05,11:12:10,307,300
2025/12/05,11:12:10,306,200
2025/12/05,11:12:10,307,100
2025/12/05,11:12:10,306,"2,000"
2025/12/05,11:12:09,307,400
2025/12/05,11:12:09,306,100
2025/12/05,11:12:09,306,600
